,Unnamed: 0,label,text
1254,2925,negative,@united how is it tripitPro has accurate delayed dept. times and 2hours Late Flightr I hear the same from you? Just curious
1255,10573,negative,@USAirways trying to Cancelled Flight a flight urgently...get hung up on twice??? Sweet refund policy
1256,5068,negative,"@SouthwestAir ""...you in the 10 hrs we were hanging out there? Oh, no I understand things get crazy n sometimes 10 hours isn't long enough."""
1257,2737,negative,"@united not the case. Now delayed due to ""mechanical issues with no update on departure time"". Just Cancelled Flight the goddamn flight so I go delta"
1258,79,neutral,@VirginAmerica what happened to Doom?!
1259,5016,positive,@SouthwestAir last week I flew from DAL to LAX. You got us in almost an hour early. Thank You.
1260,8422,negative,@jetblue trading customer experience for short term $$. So sad for this (previous?) loyal customer. https://t.co/dFmvmiBH4x
1261,4448,neutral,@SouthwestAir traditionally used sledge hammer - low $ taking share from driving | now scalpel approach through data science  #ANAmarketers
1262,2041,negative,@united @MaxAbrahms *if* he needs assistance? Do you expect him to go on a Scooby Doo tour of terminals until he finds his stuff?
1263,9215,negative,"@USAirways finally spoke with someone. I have to email the refund dept. I love you guys, but 6 hours in line to be told no dice sucks."
1264,8405,negative,@JetBlue I have been on phone with rep for over 30 min and was transferred after asking not to be. She was the worse rep I ever had
1265,13934,negative,"@AmericanAir yeah, rebooked for tomorrow morning. But extremely disappointed to miss a wedding."
1266,5829,positive,"@SouthwestAir Sorry to spam, it would just be so awesome to see @Imaginedragons in Vegas. Your help would be absolutely amazing."
1267,2137,negative,"@united on a 4 seg flt yvr to zurich, why would you credit all miles and but only 2 segs on full fare?"
1268,8725,positive,@JetBlue thank you for help and quick response
1269,9840,negative,"@USAirways stuck at the gate in Charlotte, NC waiting for ""release papers"" and a fix for a broken computer system."
1270,1215,negative,@united I am trying to make/change reservations and getting extremely frustrated!!! Giving up and trying another airline!!!
1271,5586,negative,@southwestAir SWA agent Jacquie Plitt @Orangecounty SNA rudely tells me You're not going 2 CABO today or manana back 2 PHX flew @USAirways
1272,5224,negative,"@SouthwestAir Booked 6mos early, paid for Early check in, was ASSIGNED boarding #, here 3hrs early and you deleted me in error?! #LAS2BUF"
1273,14628,positive,"Thank you. “@AmericanAir: @jlhalldc Customer Relations will review your concerns and contact you back directly, John.”"
1274,14617,positive,@AmericanAir DMing you now! Big thanks.
1275,6467,negative,@SouthwestAir sadly didn't get much help ... As a travel agent this is so disappointing to me.
1276,6114,positive,@southwestair thanks for taking it up a notch!! leinenkugels #craftbeer #goodflight @ Norfolk… http://t.co/TgSLjjN6g0
1277,144,positive,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!
1278,2298,negative,@united rep wouldn't rebook. This is such a waste of time and poor communication
1279,2970,neutral,@united Do miles earned with Explorer card count toward lifetime miles?
1280,7692,negative,"@JetBlue  thanks for response! Crew has been VERY patient with us, but they are also frustrated. Wouldn't be so bad but airport is closed!"
1281,11435,negative,"@USAirways booked an award ticket recently, now same ticket is less miles. how do I contact you without using the online form or phone?"
1282,10221,positive,"@USAirways job well done from your Philly employee running check,in today. (Tabitha?) helped us in an emergency &amp; vacation saved!!!"
1283,1809,negative,Only 14 biz days (18 calendar) to respond to my inquiry @united ?  I hope your standards are universally adopted :-/ #BadCustomerService
1284,2004,negative,"@united I'm not sure it will have ""next time""..."
1285,52,neutral,@VirginAmerica wish you flew out of Atlanta... Soon?
1286,2602,positive,.@united This flight attendant was extremely helpful to a woman who had a hard time walking. Very touching!
1287,2726,negative,. @united sad that you don't think it is important to resolve your client facing team that behaves disgraceful
1288,5026,positive,"@SouthwestAir Although the wait was long due to weather r/scheduling, a phone call and super rep solved the issue! Thank you!!"
1289,1740,negative,@United Personal Device Entertainment system is great but with app crashing every 10/15 mins I'm glad it's free for now.
1290,8340,positive,@JetBlue I love you
1291,9334,negative,@USAirways ticket counter people here are not helping and just want to charge more money even after this horrible day.
1292,4375,positive,@SouthwestAir tv stream means I get to spend my flight watching 1999 and 2011 Women's World Cup Finals. #throwback #bestflightever
1293,7646,negative,@JetBlue some woman stole my seat on the plane but I was the one that had to sit elsewhere. Is that standard protocol?
1294,9616,negative,"@USAirways flt 419. 2+ hrs Late Flight, baggage + 1 more hr. Now I see they delivered my suitcase wet inside &amp; out. #NotHappy"
1295,13651,negative,@AmericanAir still waiting on a dm response..... #sloooowresponses
1296,12806,negative,@AmericanAir stuck on the tarmac in CLT because the our gate is not open. Hope I don't miss my connection.... #logistics #AmericanView
1297,2800,neutral,"@united FYI, went through this on similar flight last week."
1298,13684,negative,@AmericanAir thanks for your apology but it's a bit Late Flight. Cancelled Flighting a flight more than 24 hrs in advance due to weather is ridiculous. We
1299,1380,negative,@united One of your workers refused to give me her name as a reference for my notes. Her tone &amp; language was very unprofessional.
1300,11481,negative,"@USAirways new tag line ""but we got you there alive!"""
1301,13744,neutral,@AmericanAir booked AA3370 departing JFK 2/25/15. It was booked via BA and I want to change my FF# to AA can you do that for me via Twitter?
1302,10098,negative,@USAirways 3rd connecting flight delayed but still cannot make it &amp; still unable to speak to a real person
1303,10699,neutral,@USAirways I have corporate-paid travel in April. Is it possible to purchase an upgrade to first class now?
1304,9915,negative,@USAirways On hold for &gt;70 mins on my 3rd attempt just to get a receipt showing change fees for an upcoming flight. Please help!
1305,4768,negative,@SouthwestAir almost at the gate for 1156 to SF. Please wait 60 more seconds.
1306,14398,negative,@AmericanAir Yes. Your service in GUC sucks. Your gate agent pushed a passenger and has been rude to everyone since we got here.
1307,591,negative,"@united I just sent an email to Customer Care, telling them I may have to break up with you 😢. I sincerely hope they can help me!!"
1308,5148,negative,"@SouthwestAir 9 hrs in Baltimore, still not going to get my baggage to greenville w me. This is just unbelievable."
1309,13867,negative,"@AmericanAir I need to speak to a REAL PERSON. My flight was Cancelled Flightled with no explanation, and I've been on hold for more than 3 hours."
1310,11103,negative,"@USAirways @garywerk poor excuse. I was towards front of plane, no sandwiches, we have to pay for them, should have more"
1311,13607,negative,@AmericanAir who do I need to talk to to get a full refund on my trip? Your call center offers no assistance.
1312,669,neutral,@united Done and done
1313,5571,positive,@SouthwestAir rules.
1314,5432,neutral,@SouthwestAir we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG
1315,3491,negative,"@united no- we are boarding- but why can't your agents, on the phone, taking care of 1K travellers, link reservations?!?!!"
1316,12389,neutral,"@AmericanAir  They said it works 80-90% of the time, DFW security entrance C26. Before/after pre-check, whereas I paid for the service."
1317,1084,negative,@united Would be helpful if you could refresh boarding time info on boarding passes for delayed flights
1318,9452,negative,@USAirways your delayed flight out of Wilmington made me miss my flight out of Charlotte. Figure out how to take off and arrive on time.
1319,13880,positive,"@AmericanAir Yes, thanks for checking. Very cramped, but got on &amp; made it safely. Flying back tomorrow at 1pm. http://t.co/CSddCCMvbD"
1320,13658,negative,@AmericanAir so the one time we upgrade to first class our luggage was open and now missing valuable items that can't be replaced. #upset
1321,11089,positive,@USAirways thanks.  If you have another method also that would be nice.  Appears to be a design flaw
1322,12772,negative,@AmericanAir I can't work with them if the call gets cut off while I'm still holding..... Is DFW looking any better tomorrow?
1323,7489,negative,"@JetBlue If that was the case, why did your alert arrive so Late Flight? Four-hour delay? Don't buy it."
1324,4775,negative,"@SouthwestAir my bag was lost, and according to the rep they don't even know where it is, Please help."
1325,13262,negative,"@AmericanAir Why is it ok that no-one can help me with the bag you lost on my honeymoon 3months ago, this is not responsible or professional"
1326,10317,negative,@USAirways delayed depart bc ur flight attendant wasn't there. Then after landing took 3 hrs to get a gate. Now it's another he and NO bags
1327,7149,negative,"But, are your flight attendants fucking tho? RT @JetBlue: Our fleet's on fleek. http://t.co/wGYzTnjCXm"
1328,3352,neutral,@united please reroute Oregon Women's Tennis to Santa Barbara. There's supposedly another connection from LA.
1329,5458,negative,"@SouthwestAir sucks. Passengers leaving the plane to make room luggage, checking luggage and getting back on. Delayed flights to same city."
